chrom	start	end	mean.x	mean.y	fmnorm	fpropnorm
90452	NC_006109.5	2300000	2310000	16.12	16.32	0.270110588062029	0.54667034693971
90471	NC_006109.5	2480000	2490000	5.9	6.32	0.351530878546399	0.560616050291919
90475	NC_006109.5	2510000	2520000	8.77	8.92	0.276788142094072	0.547817147609
90482	NC_006109.5	2580000	2590000	7.6	7.85	0.299014510066542	0.551630573155739
90490	NC_006109.5	2650000	2660000	7.86	8.33	0.336108457725441	0.557981144478561
90492	NC_006109.5	2670000	2680000	9.57	10.33	0.362570698997534	0.56250010569305
90503	NC_006109.5	2770000	2780000	10.52	10.65	0.270040000439399	0.546658221579394
90537	NC_006109.5	3070000	3080000	0.72	0.81	0.422246276060813	0.572651824529048
90594	NC_006109.5	3590000	3600000	13.17	14.13	0.353827394695925	0.561008119455251
90598	NC_006109.5	3620000	3630000	0.58	0.83	0.769379710837853	0.630250911834989
90600	NC_006109.5	3640000	3650000	7.79	10.22	0.644021237494453	0.609783319672815
90604	NC_006109.5	3680000	3690000	5.09	5.68	0.410546548047487	0.570666062047641
90608	NC_006109.5	3710000	3720000	4.66	4.85	0.30997606703871	0.553509066249545
90621	NC_006109.5	3830000	3840000	4.96	5.18	0.314933251918179	0.554358085801268
90643	NC_006109.5	4020000	4030000	4.41	4.81	0.377579512831021	0.56505861021018
90653	NC_006109.5	4110000	4120000	9.29	9.62	0.302679572005889	0.552258825193393
90768	NC_006109.5	5150000	5160000	3.73	4.1	0.388769553868708	0.566963895883406
90772	NC_006109.5	5190000	5200000	5.11	5.32	0.310424229182069	0.553585836116997
90777	NC_006109.5	5230000	5240000	3.22	3.87	0.517594152648294	0.588742393509128
90780	NC_006109.5	5260000	5270000	5.94	6.27	0.330323786619773	0.556991988346686
90851	NC_006110.5	0	10000	196.56	394.33	1.2567549843738	0.704977897516298
90893	NC_006110.5	1360000	1370000	8.71	8.96	0.29314728807724	0.550624492260088
90960	NC_006110.5	1970000	1980000	6.02	6.24	0.304103816721047	0.552502919324
90969	NC_006110.5	2040000	2050000	3.76	3.89	0.301358767927055	0.552032436720483
90970	NC_006110.5	2050000	2060000	3.48	3.82	0.386806606805521	0.566629813893496
90971	NC_006110.5	2060000	2070000	2.11	2.42	0.45008532318591	0.577367353844102
90976	NC_006110.5	2100000	2110000	5.25	6.06	0.459321645537966	0.578928786525721
90979	NC_006110.5	2130000	2140000	18.58	19.44	0.317598991841629	0.554814517620545
90981	NC_006110.5	2150000	2160000	24.98	29.51	0.49275171844255	0.584566857184104
90982	NC_006110.5	2160000	2170000	0.54	0.58	0.355414767582604	0.561279076756627
90983	NC_006110.5	2170000	2180000	2.18	2.24	0.291491871899178	0.550340554755813
90984	NC_006110.5	2180000	2190000	1.98	2.7	0.699780251589722	0.61893981461706
90985	NC_006110.5	2190000	2200000	5.32	5.51	0.302947347688468	0.552304719845432
90987	NC_006110.5	2200000	2210000	2.81	2.88	0.287819955839887	0.54971062973845
90988	NC_006110.5	2210000	2220000	5.09	5.48	0.358831511503332	0.561862175177012
90989	NC_006110.5	2220000	2230000	6.85	7.36	0.355923052827624	0.561365831011338
90992	NC_006110.5	2250000	2260000	3.82	4.13	0.364890418002197	0.562895761611829
90994	NC_006110.5	2270000	2280000	6.12	10.49	1.02973239450312	0.67123059007754
91002	NC_006110.5	2340000	2350000	8.41	8.54	0.274451543983846	0.547415918222446
91051	NC_006110.5	2790000	2800000	14.87	15.24	0.287779530059404	0.549703693718889
91074	NC_006110.5	30000	40000	5.45	7.49	0.711030763412963	0.620777346595409
91116	NC_006110.5	3370000	3380000	6.9	7.24	0.321714610036174	0.55551901786693
91212	NC_006110.5	4230000	4240000	3.32	4	0.5211380330463	0.589337026349344
91215	NC_006110.5	4260000	4270000	6.05	6.78	0.416671405592888	0.57170590509976
91216	NC_006110.5	4270000	4280000	7.69	8.21	0.346719898434479	0.559794458424064
91248	NC_006110.5	4560000	4570000	4.13	4.53	0.38569054324529	0.566439839438942
91298	NC_006110.5	5000000	5010000	8.72	9.03	0.302719127322432	0.552265604720511
91300	NC_006110.5	5020000	5030000	5.34	5.97	0.413212464195751	0.571118743166801
91307	NC_006110.5	5090000	5100000	2.33	2.66	0.44341756546541	0.576239182452419
91309	NC_006110.5	5100000	5110000	3.16	4.21	0.666216949507793	0.613437874267303
91310	NC_006110.5	5110000	5120000	6.25	6.46	0.299999249762976	0.551799390049261
91311	NC_006110.5	5120000	5130000	6.04	6.53	0.364855716839852	0.562889843500422
91312	NC_006110.5	5130000	5140000	5.49	5.65	0.293765992915852	0.550730604250733
91313	NC_006110.5	5140000	5150000	5.73	6.27	0.382251578663634	0.565854342129234
91315	NC_006110.5	5160000	5170000	6.18	6.26	0.270877093646744	0.546802011729664
91316	NC_006110.5	5170000	5180000	9.4	9.72	0.300616831659282	0.551905257886359
91318	NC_006110.5	5190000	5200000	5.85	6.35	0.370641241807261	0.563876287522579
91326	NC_006110.5	5260000	5270000	4.01	4.31	0.356406907252678	0.561448411922482
91329	NC_006110.5	5290000	5300000	5.52	6.22	0.424567587970934	0.573045538299553
91340	NC_006110.5	5390000	5400000	6.47	6.59	0.278834027634045	0.548168406223656
91342	NC_006110.5	5400000	5410000	5.17	5.45	0.328413223967854	0.556665189895502
91351	NC_006110.5	5490000	5500000	3.22	4.2	0.635649914170006	0.608401738290681
91353	NC_006110.5	5500000	5510000	5.06	5.92	0.47878106555314	0.582213272139746
91354	NC_006110.5	5510000	5520000	7	7.9	0.426819005850637	0.573427309067957
91357	NC_006110.5	5540000	5550000	9.76	10.26	0.324398952662668	0.555978396232131
91364	NC_006110.5	5600000	5610000	7.02	7.09	0.266635871553456	0.546073403624256
91369	NC_006110.5	5650000	5660000	6.42	6.93	0.362603329633411	0.562505671792286
91388	NC_006110.5	5820000	5830000	16.08	22.45	0.733769313068081	0.624480600145475
91389	NC_006110.5	5830000	5840000	17.79	19.22	0.363863100125091	0.562720550060147
91399	NC_006110.5	5920000	5930000	63.49	67.68	0.344521465152323	0.559418913115484
91415	NC_006110.5	6060000	6070000	2.08	2.68	0.617970746935181	0.60547832432129
91416	NC_006110.5	6070000	6080000	4.3	4.34	0.265679657473519	0.545909106297869
91423	NC_006110.5	6130000	6140000	1.21	1.43	0.493329374122295	0.584664090507007
91433	NC_006110.5	70000	80000	13.86	14.07	0.274016345717819	0.547341181246194
91605	NC_006111.5	2230000	2240000	9.44	9.76	0.300415562819546	0.55187075626317
91712	NC_006111.5	320000	330000	5.58	6.37	0.443349525045613	0.576227666029891
91801	NC_006111.5	400000	410000	5.86	6.9	0.488016971861784	0.583769638093303
91825	NC_006111.5	4210000	4220000	5.46	5.57	0.28109765103868	0.548556992378179
91835	NC_006111.5	4300000	4310000	7.34	8.26	0.422682993194733	0.572725902425369
91837	NC_006111.5	4320000	4330000	11.31	11.94	0.330525181893485	0.557026433792369
91862	NC_006111.5	4550000	4560000	12.13	12.26	0.267700703188771	0.546256351879723
91867	NC_006111.5	460000	470000	14.17	14.33	0.268520125962627	0.546397128044003
91889	NC_006111.5	480000	490000	8.91	9.18	0.295389996510386	0.551009109668328
91922	NC_006111.5	5090000	5100000	10.9	11.07	0.274648361735764	0.547449717204068
91927	NC_006111.5	5130000	5140000	7.42	7.92	0.346402518077307	0.559740246438119
91938	NC_006111.5	5230000	5240000	5.7	6.95	0.538372333177266	0.592225044987827
91948	NC_006111.5	5320000	5330000	9.53	9.82	0.295568085023252	0.551039648677458
91957	NC_006111.5	5400000	5410000	7.95	8.2	0.296990323952228	0.551283523504296
91961	NC_006111.5	5440000	5450000	7.86	8.08	0.292147255111689	0.550452970223714
91962	NC_006111.5	5450000	5460000	6.95	7.41	0.344781839313464	0.559463394846696
92065	NC_006111.5	6380000	6390000	13.59	14.67	0.362644689524499	0.562512726895995
92068	NC_006111.5	6400000	6410000	8.3	9.9	0.506638463351185	0.586902489766611
92070	NC_006111.5	6420000	6430000	0.82	2.01	1.54582096117935	0.744878542820753
92071	NC_006111.5	6430000	6440000	1.12	1.68	0.837283775339656	0.641150442477876
92114	NC_006111.5	980000	990000	11.75	14.7	0.575476672889865	0.598420949495247
92145	NC_006112.4	1240000	1250000	16.77	18.6	0.401741207049548	0.569170050623937
92146	NC_006112.4	1250000	1260000	14.49	14.7	0.273079834785298	0.547180346175321
92148	NC_006112.4	1270000	1280000	1.59	2.17	0.700989551778624	0.619137492579105
92150	NC_006112.4	1290000	1300000	0.08	0.11	0.711752893255797	0.620895173542129
92154	NC_006112.4	1320000	1330000	3.12	3.24	0.306769058640877	0.552959633649932
92156	NC_006112.4	1340000	1350000	0.11	0.14	0.600244578038807	0.602539541100468
92157	NC_006112.4	1350000	1360000	0.43	0.56	0.633411441974007	0.608032011149951
92166	NC_006112.4	1430000	1440000	2.83	3.35	0.495680317131753	0.5850597425889
92170	NC_006112.4	1470000	1480000	4.99	5.79	0.466844807270476	0.580199439213363
92181	NC_006112.4	1570000	1580000	4.35	4.82	0.400339020112371	0.568931704295104
92183	NC_006112.4	1590000	1600000	8.13	9.32	0.449395877197753	0.577250738144013
92185	NC_006112.4	1600000	1610000	1.78	2.34	0.646952563235507	0.610266683225253
92187	NC_006112.4	1620000	1630000	15.14	21.79	0.777622265748675	0.631581316191226
92188	NC_006112.4	1630000	1640000	8.45	9.42	0.409096993061737	0.570419873287669
92193	NC_006112.4	1680000	1690000	14.04	16.31	0.468535121025824	0.580484785516121
92194	NC_006112.4	1690000	1700000	6.4	8.25	0.618643488864316	0.605589708128481
92195	NC_006112.4	170000	180000	6.2	6.48	0.316046872228887	0.554548772665904
92196	NC_006112.4	1700000	1710000	18.54	20.69	0.410613675852979	0.570677462018681
92199	NC_006112.4	1730000	1740000	1.36	2.87	1.32976536004385	0.715393071131089
92200	NC_006112.4	1740000	1750000	3.48	4	0.453233968544497	0.577899818733287
92201	NC_006112.4	1750000	1760000	0.84	0.98	0.474713695954948	0.581527347781218
92202	NC_006112.4	1760000	1770000	12.36	17.96	0.791429881455273	0.633805471897453
92203	NC_006112.4	1770000	1780000	11.64	12.3	0.331888531936818	0.55725959860875
92204	NC_006112.4	1780000	1790000	10.28	14.06	0.704077604497158	0.619642101113917
92214	NC_006112.4	1870000	1880000	8.66	8.92	0.29499795981208	0.550941880999848
92218	NC_006112.4	1900000	1910000	5.42	5.49	0.270834572269828	0.546794707886206
92225	NC_006112.4	1970000	1980000	7.23	9.79	0.689634487271077	0.617279792593927
92226	NC_006112.4	1980000	1990000	11.98	12.33	0.293866166232554	0.550747784206087
92229	NC_006112.4	200000	210000	7.15	7.23	0.268373679903866	0.546371969274409
92236	NC_006112.4	2060000	2070000	0.1	0.14	0.737748101788742	0.625127114726819
92239	NC_006112.4	2090000	2100000	2.89	3.63	0.581221330113572	0.599377475270795
92240	NC_006112.4	210000	220000	2.08	2.18	0.320065881254334	0.555236819624759
92241	NC_006112.4	2100000	2110000	1.07	1.22	0.44159162578024	0.575930097884464
92243	NC_006112.4	2120000	2130000	23.29	23.86	0.287204678102862	0.549605061884567
92244	NC_006112.4	2130000	2140000	29.15	33.53	0.454277874324426	0.578076312902425
92245	NC_006112.4	2140000	2150000	25.65	29.14	0.436363326188597	0.575044753581053
92246	NC_006112.4	2150000	2160000	27.74	33.33	0.517174804405146	0.588672013269482
92251	NC_006112.4	220000	230000	2.37	3.16	0.667358773897344	0.613625535969509
92253	NC_006112.4	2210000	2220000	13.63	13.79	0.269158169327271	0.546506738237059
92262	NC_006112.4	230000	240000	7.92	8.08	0.281176137290685	0.548570464704394
92273	NC_006112.4	240000	250000	2.66	2.81	0.331465159338237	0.55718719466636
92281	NC_006112.4	2470000	2480000	12.59	13.57	0.360463712318338	0.562140664888154
92284	NC_006112.4	250000	260000	1.66	2.64	0.921675962630029	0.654495059668934
92287	NC_006112.4	2520000	2530000	9.14	9.34	0.283549659270092	0.548977850900944
92291	NC_006112.4	2560000	2570000	6.35	6.81	0.353219480971043	0.560904341716752
92292	NC_006112.4	2570000	2580000	5.6	6.25	0.410750637222983	0.570700721233375
92294	NC_006112.4	2590000	2600000	7.75	8.64	0.409156276620369	0.570429942541737
92299	NC_006112.4	2630000	2640000	5.11	5.42	0.33729083503475	0.558183270024403
92300	NC_006112.4	2640000	2650000	6.51	6.65	0.283018071841417	0.548886616066462
92311	NC_006112.4	2740000	2750000	9.8	9.91	0.268424582802418	0.546380714188687
92318	NC_006112.4	2800000	2810000	8.05	9.02	0.416459924871902	0.571670011619309
92326	NC_006112.4	2880000	2890000	1.64	2.15	0.642962119589877	0.60960862240016
92328	NC_006112.4	290000	300000	4.96	5.05	0.278264541870782	0.548070635871141
92330	NC_006112.4	2910000	2920000	3.38	3.5	0.302652950168645	0.552254262370593
92331	NC_006112.4	2920000	2930000	2.33	2.83	0.532793372796103	0.591290843771156
92343	NC_006112.4	3020000	3030000	3.24	3.52	0.371902890371173	0.564091334381781
92344	NC_006112.4	3030000	3040000	1.96	2.66	0.692893866004482	0.617813383600377
92345	NC_006112.4	3040000	3050000	17.51	18.86	0.359471866860039	0.561971438680024
92353	NC_006112.4	3110000	3120000	7.49	8.51	0.436514687845712	0.575070391499155
92376	NC_006112.4	3320000	3330000	4.29	4.64	0.365468432246527	0.562994336444583
92381	NC_006112.4	3370000	3380000	7	7.35	0.322710602509898	0.555689475702624
92382	NC_006112.4	3380000	3390000	6.36	6.8	0.348829255471847	0.560154723043705
92389	NC_006112.4	3440000	3450000	2.17	2.72	0.578232883424361	0.598879971919524
92400	NC_006112.4	3540000	3550000	2.07	2.09	0.266193449200058	0.545997387572308
92415	NC_006112.4	3680000	3690000	8.47	8.86	0.31726600384132	0.554757507974174
92433	NC_006112.4	3840000	3850000	3.46	3.66	0.333392885265818	0.557516849007036
92434	NC_006112.4	3850000	3860000	5.86	6.14	0.319659265566432	0.555167217349795
92435	NC_006112.4	3860000	3870000	4.9	5.33	0.373675058375106	0.56439335809214
92439	NC_006112.4	390000	400000	6.15	6.51	0.334392407557533	0.557687754238754
92440	NC_006112.4	3900000	3910000	5.22	5.76	0.394340279490928	0.567911667983318
92445	NC_006112.4	3950000	3960000	3.85	4.48	0.470961561093841	0.580894305123604
92455	NC_006112.4	450000	460000	4.8	5.27	0.387089830647196	0.566678020664276
92458	NC_006112.4	480000	490000	68.12	73.25	0.357071599136931	0.561561851364099
92462	NC_006112.4	510000	520000	43.27	51.62	0.506884295290579	0.586943801732855
92472	NC_006112.4	600000	610000	276.52	338.17	0.542686123801001	0.592946936229314
92479	NC_006112.4	670000	680000	2.27	2.76	0.534297244105754	0.591542733402409
92533	NC_006113.5	1140000	1150000	2.93	3.25	0.401860328112069	0.56919029756714
92534	NC_006113.5	1150000	1160000	3.82	4.9	0.611530385585322	0.604411460501416
92535	NC_006113.5	1160000	1170000	2.74	3.28	0.511841196276057	0.587776545184042
92536	NC_006113.5	1170000	1180000	2.06	2.18	0.334005072212208	0.557621526582533
92549	NC_006113.5	1290000	1300000	3.39	3.8	0.417035419813104	0.571767685499736
92551	NC_006113.5	1300000	1310000	9.58	10.19	0.341377765048134	0.55888177542395
92557	NC_006113.5	1360000	1370000	6.15	6.88	0.414143429093996	0.571276796006096
92584	NC_006113.5	1600000	1610000	6.79	6.92	0.279681738010493	0.548313935795778
92636	NC_006113.5	2070000	2080000	8.21	8.42	0.288759285907091	0.549871789064787
92642	NC_006113.5	2120000	2130000	9.17	9.42	0.291126600636229	0.550277898889674
92672	NC_006113.5	240000	250000	7.11	7.18	0.266455558822136	0.546042422939847
92789	NC_006113.5	3450000	3460000	10.5	10.99	0.318123333014246	0.554904285212504
92806	NC_006113.5	3600000	3610000	9.39	9.64	0.290229263194687	0.550123969651804
92828	NC_006113.5	3800000	3810000	10.91	11.34	0.308090813237122	0.55318609565988
92889	NC_006113.5	4350000	4360000	6.65	7.44	0.41426955533798	0.571298207737721
92927	NC_006113.5	470000	480000	9.99	10.28	0.29360495601996	0.550702985797208
92946	NC_006113.5	4870000	4880000	7.66	7.88	0.293172512149919	0.550628818446306
92947	NC_006113.5	4880000	4890000	6.63	6.84	0.29730872939181	0.551338117898563
92953	NC_006113.5	4930000	4940000	5.29	5.7	0.360015471556579	0.562064188951236
92961	NC_006113.5	500000	510000	2.66	2.78	0.315979911840818	0.554537307392096
92996	NC_006113.5	5310000	5320000	3.86	4.67	0.527142977060082	0.590344008123868
92997	NC_006113.5	5320000	5330000	3.86	4.95	0.611148952317392	0.604348243716002
92998	NC_006113.5	5330000	5340000	15.3	17.65	0.458457805197029	0.578782817687435
92999	NC_006113.5	5340000	5350000	11.34	16.82	0.821078339931416	0.638561972830662
93000	NC_006113.5	5350000	5360000	3.58	4.82	0.681394833584206	0.615929624975197
93001	NC_006113.5	5360000	5370000	7.32	9.76	0.667358773897344	0.613625535969509
93002	NC_006113.5	5370000	5380000	8.6	9.7	0.42596936210353	0.573283246047673
93003	NC_006113.5	5380000	5390000	17.08	18.39	0.358934779409948	0.56187979613254
93005	NC_006113.5	540000	550000	7.24	7.85	0.369024231314284	0.563600634423259
93020	NC_006113.5	5530000	5540000	12.37	12.59	0.277754057361147	0.547982991807249
93021	NC_006113.5	5540000	5550000	2.47	5.57	1.42548756037385	0.728707073196827
93022	NC_006113.5	5550000	5560000	2.43	2.59	0.344317058699273	0.559383992112094
93080	NC_006113.5	620000	630000	5.52	5.84	0.333621376720349	0.557555919258047
93083	NC_006113.5	650000	660000	5.19	5.7	0.387548655312723	0.566756113301816
93086	NC_006113.5	680000	690000	8	8.16	0.280890426815271	0.548521421572994
93097	NC_006113.5	780000	790000	7.57	7.68	0.273134285353925	0.547189697709496
93100	NC_006113.5	800000	810000	10.2	10.67	0.317312298584067	0.554765434012472
93102	NC_006113.5	820000	830000	12.46	12.82	0.293413468213239	0.55067014448726
93121	NC_006114.5	0	10000	0.27	4.18	4.20479290453591	0.948560555340216
93122	NC_006114.5	10000	20000	0.05	3.35	6.31841046507627	0.987624555567424
93125	NC_006114.5	1010000	1020000	537.6	561.8	0.315844760966138	0.554514166044408
93131	NC_006114.5	1070000	1080000	0.73	0.89	0.538230146704881	0.592201243998705
93173	NC_006114.5	1450000	1460000	47.2	51.23	0.37052330682386	0.563856184381942
93175	NC_006114.5	1470000	1480000	20.23	21.1	0.313067953654765	0.554038652177967
93177	NC_006114.5	1490000	1500000	16.68	17.61	0.330596895005045	0.557038699042593
93179	NC_006114.5	1500000	1510000	18.31	19.58	0.349070248424858	0.560195879064166
93180	NC_006114.5	1510000	1520000	0.1	0.13	0.63083289787223	0.607605960905748
93185	NC_006114.5	1560000	1570000	16.87	21.51	0.602868825753996	0.602975081710134
93186	NC_006114.5	1570000	1580000	14.5	18.81	0.627768223239399	0.607099374673404
93187	NC_006114.5	1580000	1590000	17.1	18.84	0.392123914458023	0.567534647185285
93188	NC_006114.5	1590000	1600000	37.47	41.08	0.385021478607582	0.566325943019589
93189	NC_006114.5	160000	170000	2.13	2.16	0.272499156556131	0.547080616362392
93190	NC_006114.5	1600000	1610000	15.31	32.07	1.31907134556036	0.713881431089434
93192	NC_006114.5	1620000	1630000	3.22	4.92	0.863918901843123	0.645386969829471
93193	NC_006114.5	1630000	1640000	34.22	49.57	0.786948773599414	0.633084266650308
93194	NC_006114.5	1640000	1650000	39.91	48.35	0.529086885471432	0.590669824419452
93197	NC_006114.5	1670000	1680000	32.79	35.67	0.373776588692252	0.564410660064855
93203	NC_006114.5	1720000	1730000	0.4	0.45	0.422246276060813	0.572651824529048
93216	NC_006114.5	1840000	1850000	4.87	5.23	0.3552104487831	0.561244202516177
93217	NC_006114.5	1850000	1860000	18.4	32.28	1.06325608695191	0.676337949475197
93220	NC_006114.5	1880000	1890000	10.08	10.44	0.302947347688468	0.552304719845432
93221	NC_006114.5	1890000	1900000	8.45	12.96	0.869363746333578	0.646250240678577
93223	NC_006114.5	1900000	1910000	9.62	11.12	0.461369263571966	0.579274730987384
93231	NC_006114.5	1980000	1990000	7.85	9.53	0.532104834749453	0.591175501675086
93233	NC_006114.5	20000	30000	0.12	4.05	5.32913687166933	0.975728373262304
