female-biased_chrom	length.x	bases.x	mean.x	min.x	max.x	length.y	bases.y	mean.y	min.y	max.y	fmnorm
339755	28667	64268	2.24	0	51	28667	1002338	34.96	0	99	3.611274593
339757	43550	158773	3.65	0	129	43550	1574089	36.14	0	205	2.954768183
339761	12304	174160	14.15	0	241	12304	948450	77.08	0	410	2.092694564
339766	14588	195395	13.39	0	124	14588	1005229	68.91	0	275	2.010697442
339772	15956	219923	13.78	0	157	15956	713285	44.7	0	211	1.344838989
339793	33198	278135	8.38	0	181	33198	1353759	40.78	0	265	1.929979672
339823	38625	139847	3.62	0	83	38625	2447112	63.36	0	255	3.776650779
339889	11941	91238	7.64	0	136	11941	448170	37.53	0	155	1.943539792
340051	21739	29240	1.35	0	70	21739	778555	35.81	0	106	4.376471252
340363	6097	52810	8.66	0	58	6097	327136	53.66	0	185	2.27854817
340550	6090	160882	26.42	0	181	6090	449366	73.79	0	257	1.128934895
340632	18592	134753	7.25	0	128	18592	697122	37.5	0	214	2.017977741
340710	13051	193386	14.82	0	152	13051	696481	53.37	0	247	1.495623609
340727	7349	12978	1.77	0	19	7349	245260	33.37	0	96	3.883870467
340796	17643	47903	2.72	0	49	17643	650038	36.84	0	242	3.40673455
340816	5705	286374	50.2	0	225	5705	773090	135.51	0	3445	1.079780096
340913	8930	225491	25.25	0	242	8930	706532	79.12	0	655	1.294899084
340917	32735	127237	3.89	0	153	32735	1238599	37.84	0	223	2.929210074
340959	17551	72396	4.12	0	110	17551	608231	34.66	0	135	2.719695458
340963	6160	35922	5.83	0	84	6160	262358	42.59	0	204	2.516086987
340974	22255	287994	12.94	0	108	22255	904776	40.65	0	146	1.298557781
341829	12162	74061	6.09	0	198	12162	457643	37.63	0	199	2.274509202
341869	35777	86097	2.41	0	54	35777	1102123	30.81	0	128	3.323433676
341885	10854	43024	3.96	0	43	10854	343923	31.69	0	87	2.64759537
342114	25863	359955	13.92	0	138	25863	1179576	45.61	0	199	1.359331005
342142	22688	122704	5.41	0	89	22688	906459	39.95	0	166	2.53163505
342199	25277	212010	8.39	0	91	25277	1014628	40.14	0	178	1.905437946
342215	20688	236994	11.46	0	161	20688	1207784	58.38	0	269	1.996007212
342219	27519	53708	1.95	0	45	27519	908212	33	0	114	3.728060041
342260	9260	29262	3.16	0	65	9260	366388	39.57	0	221	3.293550647
342292	17446	333561	19.12	0	468	17446	990937	56.8	0	627	1.217948452
342304	11045	80678	7.3	0	218	11045	423714	38.36	0	346	2.040774397
342327	16561	18538	1.12	0	58	16561	558107	33.7	0	110	4.558318
342386	6773	60204	8.89	0	84	6773	316450	46.72	0	187	2.040924996
342391	15453	124480	8.06	0	185	15453	750847	48.59	0	339	2.238947734
342399	11544	25418	2.2	0	278	11544	442241	38.31	0	210	3.769285642
342418	26367	130882	4.96	0	101	26367	813192	30.84	0	126	2.283530785
342422	33813	90409	2.67	0	97	33813	1211160	35.82	0	162	3.392993736
342777	14260	53332	3.74	0	77	14260	444175	31.15	0	173	2.705262034
342854	23313	398475	17.09	0	305	23313	1204974	51.69	0	468	1.243872851
342967	19845	119548	6.02	0	109	19845	735018	37.04	0	178	2.268388752
343017	40631	99082	2.44	0	98	40631	1417173	34.88	0	149	3.484587033
343021	27993	156280	5.58	0	86	27993	1064527	38.03	0	160	2.415940957
343396	5783	14761	2.55	0	41	5783	295904	51.17	0	176	3.973869127
343477	11047	148845	13.47	0	201	11047	466445	42.22	0	232	1.295316773
343538	34542	300541	8.7	0	152	34542	1470663	42.58	0	205	1.938228689
343603	22840	53511	2.34	0	42	22840	743301	32.54	0	225	3.444773862
343608	29576	61732	2.09	0	59	29576	1088856	36.82	0	247	3.786054825
343612	22015	41271	1.87	0	59	22015	712916	32.38	0	105	3.761132856
343615	36031	86478	2.4	0	48	36031	1271492	35.29	0	128	3.525293165
343616	34959	117715	3.37	0	72	34959	1241617	35.52	0	150	3.044951131
343641	18238	232457	12.75	0	173	18238	1252982	68.7	0	407	2.076952898
343676	11465	80154	6.99	0	141	11465	466896	40.72	0	199	2.189513246
343693	11858	91492	7.72	0	78	11858	469748	39.61	0	160	2.006331994
343703	15225	188147	12.36	0	381	15225	716163	47.04	0	520	1.575349362
343714	20216	153769	7.61	0	146	20216	897386	44.39	0	206	2.191406395
343715	26021	121158	4.66	0	146	26021	1016948	39.08	0	164	2.715168653
343717	17349	328274	18.92	0	134	17349	988121	56.96	0	328	1.237177103
343722	18740	79415	4.24	0	108	18740	674644	36	0	168	2.733000782
343835	16307	234074	14.35	0	196	16307	813462	49.88	0	301	1.444550774
343955	5918	6934	1.17	0	75	5918	347041	58.64	0	153	5.294444714
344084	5483	90634	16.53	0	116	5483	382428	69.75	0	157	1.724246538
344356	13630	144086	10.57	0	168	13630	562783	41.29	0	266	1.612957087
345380	5900	50708	8.59	0	52	5900	364504	61.78	0	142	2.49354988
345594	10600	283578	26.75	0	307	10600	1177808	111.11	0	645	1.701517915
345695	22039	119299	5.41	0	98	22039	772647	35.06	0	175	2.343265542
346489	6060	27022	4.46	0	96	6060	408295	67.38	0	164	3.564344859
347093	8598	80124	9.32	0	195	8598	358796	41.73	0	292	1.809823106
347324	9579	38871	4.06	0	130	9579	474955	49.58	0	167	3.257346684
347607	11542	101368	8.78	0	69	11542	600533	52.03	0	281	2.214190908
347648	12168	23011	1.89	0	32	12168	422516	34.72	0	85	3.846448854
347674	13727	78056	5.69	0	89	13727	529299	38.56	0	143	2.407744539
347743	34866	133302	3.82	0	78	34866	1469639	42.15	0	378	3.111028133
347758	16350	60158	3.68	0	65	16350	611544	37.4	0	109	2.992400644
347782	5638	45763	8.12	0	86	5638	257465	45.67	0	132	2.138835203
347794	6329	17225	2.72	0	30	6329	366936	57.98	0	112	4.061016822
347795	32022	154744	4.83	0	136	32022	1235906	38.6	0	286	2.645645799
347800	22244	77909	3.5	0	120	22244	904916	40.68	0	188	3.186032898
347801	13811	67956	4.92	0	93	13811	500112	36.21	0	133	2.526798002
347882	16816	264253	15.71	0	199	16816	820384	48.79	0	308	1.282042348
347887	13748	198033	14.4	0	105	13748	743462	54.08	0	243	1.556166386
347911	20504	124675	6.08	0	94	20504	689979	33.65	0	127	2.115603322
347989	5759	88050	15.29	0	201	5759	500611	86.93	0	305	2.154405783
348553	13734	49735	3.62	0	71	13734	799247	58.19	0	140	3.653849689
348572	7853	258507	32.92	0	199	7853	910355	115.92	0	293	1.463233305
348881	9057	100790	11.13	0	125	9057	472993	52.22	0	240	1.877288911
349507	12696	164791	12.98	0	143	12696	543844	42.84	0	256	1.369808142
349579	5301	104748	19.76	0	171	5301	340080	64.15	0	190	1.346006364
349608	12584	59036	4.69	0	101	12584	535007	42.51	0	247	2.827282477
349682	28859	112879	3.91	0	89	28859	1106675	38.35	0	207	2.941126111
349700	8344	3183	0.38	0	18	8344	257548	30.87	0	61	5.9912023
349854	29040	38025	1.31	0	54	29040	1043083	35.92	0	95	4.424288679
349855	7065	5464	0.77	0	8	7065	448977	63.55	0	300	6.014029915
349869	40559	227251	5.6	0	172	40559	1619811	39.94	0	311	2.481475646
349943	10529	100566	9.55	0	123	10529	579058	55	0	254	2.172999026
350165	34008	153740	4.52	0	129	34008	1262074	37.11	0	203	2.684553369
350189	35053	180681	5.15	0	135	35053	1315102	37.52	0	157	2.512155536
350331	6614	20267	3.06	0	47	6614	245515	37.12	0	171	3.247733198
350354	22048	124135	5.63	0	66	22048	823089	37.33	0	114	2.376268727
350781	25102	70282	2.8	0	52	25102	852940	33.98	0	105	3.248327166
350799	16791	51426	3.06	0	99	16791	561987	33.47	0	135	3.098405039
350878	25891	113008	4.36	0	106	25891	956434	36.94	0	180	2.729923872
350904	9450	21609	2.29	0	78	9450	500476	52.96	0	284	4.178623664
350907	52130	358737	6.88	0	196	52130	2007543	38.51	0	265	2.131892699
351259	13528	82739	6.12	0	101	13528	763012	56.4	0	155	2.85123165
351776	13631	105667	7.75	0	92	13631	540257	39.63	0	176	2.001464797
351896	7091	237766	33.53	0	186	7091	786983	110.98	0	350	1.373915365
352028	23479	87148	3.71	0	55	23479	982820	41.86	0	121	3.143221265
352293	14141	219548	15.53	0	199	14141	621255	43.93	0	244	1.147288715
352379	29573	55381	1.87	0	45	29573	1081295	36.56	0	180	3.936295941
353201	7493	427066	57	0	566	7493	1826705	243.79	0	2079	1.743745171
353580	36445	202399	5.55	0	109	36445	1478771	40.58	0	126	2.517349234
353733	35844	116198	3.24	0	84	35844	1304394	36.39	0	148	3.136616379
353738	32207	232282	7.21	0	92	32207	1573280	48.85	0	253	2.407427443
353742	24683	55163	2.23	0	60	24683	971086	39.34	0	123	3.788021388
353744	14210	142581	10.03	0	155	14210	598929	42.15	0	283	1.718351071
353747	23638	204179	8.64	0	273	23638	1031434	43.63	0	280	1.983357302
353757	25560	107653	4.21	0	94	25560	984572	38.52	0	123	2.84085561
353764	15221	145173	9.54	0	81	15221	729378	47.92	0	134	1.975706782
353777	18000	99748	5.54	0	102	18000	681767	37.88	0	230	2.420618495
353855	30281	335147	11.07	0	151	30281	1339107	44.22	0	219	1.645183849
354410	5951	1573651	264.43	0	35130	5951	6093472	1023.94	0	150191	1.600313458
354855	5209	18993	3.65	0	118	5209	297471	57.11	0	157	3.614915061
354935	8308	41743	5.02	0	48	8308	508796	61.24	0	154	3.255855059
354944	17887	344515	19.26	0	234	17887	1055190	58.99	0	353	1.262002752
355064	5381	128029	23.79	0	156	5381	352460	65.5	0	201	1.10827968
355110	9293	2485	0.27	0	8	9293	257431	27.7	0	99	6.327922804
355176	8166	2269	0.28	0	12	8166	1247310	152.74	0	415	8.738575432
355198	21705	127600	5.88	0	82	21705	798840	36.8	0	128	2.292957752
355205	14111	120194	8.52	0	82	14111	626346	44.39	0	158	2.028449419
355223	36190	80866	2.23	0	76	36190	1617505	44.69	0	177	3.971976475
355283	7316	110965	15.17	0	48	7316	369842	50.55	0	154	1.383630052
355591	7151	303639	42.46	0	367	7151	819352	114.58	0	557	1.079319012
355646	26180	37102	1.42	0	70	26180	1032865	39.45	0	126	4.443202511
355712	9489	821507	86.57	0	7869	9489	7539267	794.53	0	172665	2.845302675
355840	8669	49453	5.7	0	105	8669	451040	52.03	0	248	2.837449928
355920	5881	2638	0.45	0	10	5881	442940	75.32	0	172	7.034104234
355976	6277	159762	25.45	0	131	6277	431329	68.72	0	163	1.080204426
356003	27493	65372	2.38	0	57	27493	941640	34.25	0	103	3.494210555
356007	13427	49055	3.65	0	55	13427	527212	39.27	0	156	3.074599274
356040	40431	176887	4.38	0	208	40431	1456878	36.03	0	313	2.687335922
356042	18952	165529	8.73	0	283	18952	820159	43.28	0	399	1.956786986
356240	6869	455217	66.27	0	1264	6869	1251032	182.13	0	9343	1.1056808
356615	5888	158888	26.99	0	167	5888	542235	92.09	0	220	1.417759572
356865	15884	189845	11.95	0	232	15884	1399925	88.13	0	770	2.529762632
356898	41144	583886	14.19	0	315	41144	1938007	47.1	0	416	1.377992516
357193	21929	349469	15.94	0	290	21929	1600308	72.98	0	321	1.841989567
357196	40343	283571	7.03	0	186	40343	1790610	44.38	0	276	2.305453119
357568	6466	18180	2.81	0	60	6466	437692	67.69	0	131	4.237440727
357691	26586	84802	3.19	0	59	26586	971093	36.53	0	92	3.16459347
358049	31795	243137	7.65	0	170	31795	1339003	42.11	0	263	2.107771268
358564	28278	153659	5.43	0	103	28278	1226991	43.39	0	224	2.645478529
358899	18235	259140	14.21	0	150	18235	855200	46.9	0	186	1.369821414
358950	27352	165797	6.06	0	116	27352	1610290	58.87	0	252	2.927282974
359036	7318	23590	3.22	0	60	7318	241091	32.94	0	90	3.001848007
359059	5328	205146	38.5	0	174	5328	746140	140.04	0	325	1.510048662
359132	7238	22419	3.1	0	43	7238	415772	57.44	0	168	3.858855674
359364	12915	91594	7.09	0	96	12915	921810	71.38	0	315	2.978802414
359587	8352	79060	9.47	0	78	8352	495892	59.37	0	151	2.295437828
359659	8050	130372	16.2	0	120	8050	410368	50.98	0	156	1.301077606
359805	14070	32180	2.29	0	73	14070	943368	67.05	0	150	4.518957874
360153	8725	103046	11.81	0	181	8725	3647844	418.09	0	22208	4.792872713
360401	13842	148918	10.76	0	109	13842	1017719	73.52	0	213	2.419598734
361056	31864	256998	8.07	0	119	31864	2040171	64.03	0	208	2.635247477
361181	62716	369493	5.89	0	205	62716	2490381	39.71	0	285	2.400302867
361512	7805	8168	1.05	0	28	7805	473463	60.66	0	146	5.499424311
361806	52026	335131	6.44	0	293	52026	2046816	39.34	0	267	2.25800441
361824	36703	397399	10.83	0	197	36703	1783106	48.58	0	336	1.812469293
361845	6521	284617	43.65	0	152	6521	3899562	598	0	32442	3.423231971
361939	6057	187262	30.92	0	246	6057	711565	117.48	0	406	1.572942992
361941	25040	194840	7.78	0	201	25040	1068229	42.66	0	348	2.102181951
362436	50688	121347	2.39	0	53	50688	1794031	35.39	0	104	3.535399284
362676	5095	142932	28.05	0	88	5095	678494	133.17	0	251	1.894336484
363333	7747	27974	3.61	0	59	7747	501368	64.72	0	158	3.811280911
363601	18042	175925	9.75	0	119	18042	1223921	67.84	0	261	2.445802091
364238	16320	59247	3.63	0	79	16320	590256	36.17	0	166	2.96389219
365192	9345	51537	5.51	0	138	9345	646280	69.16	0	295	3.296953691
365596	14330	662311	46.22	0	309	14330	2105326	146.92	0	393	1.315581682
366148	39547	232909	5.89	0	121	39547	1956053	49.46	0	187	2.717062746
366351	13190	285495	21.64	0	255	13190	1032061	78.25	0	332	1.501530298
366597	31549	342972	10.87	0	87	31549	1702171	53.95	0	194	1.958411065
367364	5969	5049	0.85	0	6	5969	312195	52.3	0	104	5.590344341
367645	5364	303401	56.56	0	565	5364	950443	177.19	0	16672	1.294583206
368040	18896	72522	3.84	0	97	18896	796476	42.15	0	154	3.103494461
368580	5939	299137	50.37	0	176	5939	986106	166.04	0	370	1.368034247
368604	26852	265266	9.88	0	227	26852	1389428	51.74	0	309	2.035837153
368988	11415	103474	9.06	0	451	11415	1570189	137.55	0	3839	3.571441325
368993	23860	388258	16.27	0	275	23860	1810787	75.89	0	376	1.868835589
369193	11478	27348	2.38	0	48	11478	676813	58.97	0	135	4.278087761
369195	15978	68750	4.3	0	107	15978	1028977	64.4	0	234	3.551792169
370650	29837	238052	7.98	0	130	29837	1993099	66.8	0	229	2.712527497
370888	38281	252087	6.59	0	160	38281	2386342	62.34	0	255	2.88894783
371564	32936	489405	14.86	0	222	32936	2315282	70.3	0	343	1.889230619
371701	29597	134877	4.56	0	108	29597	1734693	58.61	0	152	3.331181153
372448	21647	276184	12.76	0	82	21647	934442	43.17	0	139	1.405540809
372934	15182	72830	4.8	0	105	15182	572664	37.72	0	175	2.621363411
372960	17184	344735	20.06	0	243	17184	920224	53.55	0	316	1.063705015
373852	8205	519024	63.26	0	159	8205	1731141	210.99	0	535	1.384949208
375264	10782	180399	16.73	0	159	10782	856044	79.4	0	265	1.893841608
376586	10482	925450	88.29	0	503	10482	2590270	247.12	0	616	1.132029874
376648	9870	437251	44.3	0	348	9870	1334184	135.18	0	865	1.256643161
376851	27263	77269	2.83	0	78	27263	1217799	44.67	0	166	3.627572342
377123	9330	440581	47.22	0	79	9330	1784556	191.27	0	388	1.665280709
377159	6638	17254	2.6	0	48	6638	363650	54.78	0	113	4.044205783
378299	9859	326658	33.13	0	394	9859	1250174	126.81	0	954	1.583598455
378600	5887	3174	0.54	0	64	5887	41066	6.98	0	1226	3.33933577
379309	21944	618907	28.2	0	227	21944	2060401	93.89	0	410	1.382416391
381117	13017	63631	4.89	0	64	13017	696079	53.47	0	142	3.097963352
381771	38875	139207	3.58	0	97	38875	1466909	37.73	0	203	3.044820653
382211	22546	747364	33.15	0	204	22546	2145452	95.16	0	533	1.168486447
383241	11299	53677	4.75	0	57	11299	781591	69.17	0	156	3.511287083
384726	44856	780604	17.4	0	446	44856	3631410	80.96	0	616	1.86526203
385683	29768	149365	5.02	0	101	29768	1968667	66.13	0	169	3.366685678
386742	8986	37213	4.14	0	90	8986	419150	46.64	0	132	3.141005161
387084	16446	175952	10.7	0	240	16446	1287964	78.31	0	336	2.518725797
387657	7853	334019	42.53	0	90	7853	859090	109.4	0	14010	1.010200024
387780	33824	311406	9.21	0	195	33824	2584195	76.4	0	407	2.699439622
391297	5444	87323	16.04	0	138	5444	549318	100.9	0	240	2.300320173
391562	46001	560628	12.19	0	301	46001	3260829	70.89	0	454	2.18702405
391563	6891	404410	58.69	0	229	6891	1336485	193.95	0	338	1.371638208
391774	55619	179900	3.23	0	102	55619	3240091	58.26	0	265	3.820039677
392488	5253	170906	32.53	0	74	5253	520811	99.15	0	218	1.254981996
392884	5382	52113	9.68	0	72	5382	342846	63.7	0	143	2.365354465
393061	8245	657803	79.78	0	384	8245	1922491	233.17	0	747	1.194423198
393199	10699	1141199	106.66	0	295	10699	5764383	538.78	0	1208	1.98381711
393371	7856	268704	34.2	0	154	7856	797692	101.54	0	315	1.217119981
393942	5315	105487	19.85	0	60	5315	270466	50.89	0	109	1.00538323
396540	6913	47132	6.82	0	202	6913	477725	69.11	0	175	2.98819088
397467	6571	64550	9.82	0	81	6571	210756	32.07	0	110	1.35456947
397468	8023	78815	9.82	0	31	8023	260438	32.46	0	90	1.372008116
401557	25021	286059	11.43	0	107	25021	858685	34.32	0	141	1.233364195
403083	11739	153671	13.09	0	54	11739	554554	47.24	0	93	1.498683913
404072	9279	111968	12.07	0	49	9279	440184	47.44	0	104	1.621818379
404996	5627	164847	29.3	0	97	5627	583339	103.67	0	11522	1.470165944
405142	10263	132919	12.95	0	47	10263	425198	41.43	0	113	1.324863768
407002	20896	305234	14.61	0	65	20896	784377	37.54	0	103	1.008612518
411895	7696	47336	6.15	0	31	7696	207957	27.02	0	58	1.782509405
413022	6044	178617	29.55	0	148	6044	576897	95.45	0	2841	1.338727113
413593	10899	178431	16.37	0	78	10899	483366	44.35	0	209	1.085019828
413962	12631	210886	16.7	0	61	12631	571282	45.23	0	116	1.084571939
419570	13350	111828	8.38	0	51	13350	566954	42.47	0	113	1.988562005
420419	13281	331711	24.98	0	454	13281	860645	64.8	0	16069	1.022360382
421597	11806	231598	19.62	0	114	11806	613684	51.98	0	181	1.052771638
423012	5637	44969	7.98	0	55	5637	186943	33.16	0	77	1.702123401
423280	18893	217472	11.51	0	114	18893	845452	44.75	0	198	1.606139894
430109	11342	147327	12.99	0	43	11342	446809	39.39	0	87	1.247568032
431024	5414	15621	2.89	0	36	5414	205195	37.9	0	95	3.360196496
434185	5569	968	0.17	0	4	5569	94519	16.97	0	35	6.288448054
449145	6473	70778	10.93	0	39	6473	209446	32.36	0	92	1.213058252
460111	5843	29896	5.12	0	31	5843	622370	106.52	0	220	4.025976759
462876	5490	12083	2.2	0	43	5490	189300	34.48	0	89	3.617324391
463148	5481	1363	0.25	0	6	5481	217902	39.76	0	84	6.960385897
469557	9404	75175	7.99	0	36	9404	194070	20.64	0	53	1.016315608
471122	19868	225096	11.33	0	64	19868	576751	29.03	0	81	1.004536756
471125	8668	85917	9.91	0	47	8668	246371	28.42	0	57	1.167089638
